Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment,Cluster,PCA1,PCA2,Cluster_Name
CUST0212,6,5,416.21727030411233,5,3,2,532,3.3333333333333335,Promising,1,0.13658227116753568,-1.0414649076378073,At Risk
CUST0213,179,4,656.7177370219483,1,2,4,124,2.3333333333333335,About to Sleep,1,-0.594498893231589,1.1502232529605247,At Risk
CUST0214,7,6,570.4302348883258,5,4,3,543,4.0,Loyal Customers,0,0.7593966796487444,-0.7192670931579763,VIP Customers
CUST0215,41,4,562.7439364731554,4,2,3,423,3.0,Potential Loyalists,1,-0.019497186332279665,-0.5728866956918914,At Risk
CUST0216,5,8,726.6785119790065,5,5,4,554,4.666666666666667,Champions,0,1.6880022000781327,-0.30946326504245397,VIP Customers
CUST0217,43,7,1006.4382046876112,3,4,5,345,4.0,Loyal Customers,0,1.8123348947651459,0.3586561309582837,VIP Customers
CUST0218,170,5,512.0300313178877,1,3,3,133,2.3333333333333335,At Risk,1,-0.582178148671435,0.9866865717157156,At Risk
CUST0219,26,3,207.0153231641351,4,1,1,411,2.0,New Customers,1,-1.012622339508485,-1.307082055684641,At Risk
CUST0220,63,5,761.4419243544147,3,3,4,334,3.3333333333333335,Loyal Customers,0,0.5832111813915498,0.048815935100184484,VIP Customers
CUST0221,49,4,437.57633272415,3,2,2,322,2.3333333333333335,New Customers,1,-0.344459529191406,-0.6343684367482203,At Risk
CUST0222,67,2,250.76300735231115,3,1,1,311,1.6666666666666667,New Customers,1,-1.432302177911903,-0.8956149393090731,At Risk
CUST0223,225,2,76.13456602990726,1,1,1,111,1.0,About to Sleep,1,-2.720762339473731,0.7285429695189728,At Risk
CUST0224,38,6,736.0873365597333,4,4,4,444,4.0,Champions,0,0.952964238787477,-0.15360723173442967,VIP Customers
CUST0225,98,4,532.263560821765,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.411716389038419,0.05321951354354513,At Risk
CUST0226,21,6,423.57764594686546,4,4,2,442,3.3333333333333335,Promising,0,0.35189500324525685,-0.7376702243968764,VIP Customers
CUST0227,117,8,710.5841451436787,2,5,4,254,3.6666666666666665,At Risk,0,1.0151125450127465,0.9748905404218956,VIP Customers
CUST0228,32,4,280.5707152679276,4,2,1,421,2.3333333333333335,New Customers,1,-0.5983300636037092,-1.0263098434341582,At Risk
CUST0229,2,4,346.37145097149596,5,2,2,522,3.0,New Customers,1,-0.2808017293803423,-1.2943640663879061,At Risk
CUST0230,141,4,383.8149945837387,1,2,2,122,1.6666666666666667,About to Sleep,1,-0.9877073708713763,0.3705490758314803,At Risk
CUST0231,263,4,566.2529221804596,1,2,3,123,2.0,About to Sleep,1,-1.2741989051382163,2.016634634455908,At Risk
CUST0232,3,6,953.5593183174212,5,4,5,545,4.666666666666667,Champions,0,1.6375691069399363,-0.2925001467885756,VIP Customers
CUST0233,56,5,359.8584966705398,3,3,2,332,2.6666666666666665,Promising,1,-0.27360671798587166,-0.5288457197869689,At Risk
CUST0234,263,1,13.521953717851227,1,1,1,111,1.0,About to Sleep,1,-3.360854763647016,0.9736695210252625,At Risk
CUST0235,155,6,792.3025457552086,1,4,5,145,3.3333333333333335,At Risk,0,0.4130868830132031,1.2783082473816123,VIP Customers
CUST0236,5,6,641.285331198818,5,4,4,544,4.333333333333333,Champions,0,0.928971221942922,-0.655017270446925,VIP Customers
CUST0237,39,4,553.7898006518685,4,2,3,423,3.0,Potential Loyalists,1,-0.028115158046507844,-0.6072392821748365,At Risk
CUST0238,11,6,572.3928352132262,5,4,3,543,4.0,Loyal Customers,0,0.7410302349354844,-0.6702624180685983,VIP Customers
CUST0239,90,5,467.9835677745625,2,3,3,233,2.6666666666666665,At Risk,1,-0.2255539853175626,0.0006696322152760282,At Risk
CUST0241,29,2,166.82694548586966,4,1,1,411,2.0,New Customers,1,-1.4035989671982971,-1.4418252744229094,At Risk
CUST0242,4,8,796.7181973619188,5,5,5,555,5.0,Champions,0,1.8500690488261933,-0.23457588088972228,VIP Customers
CUST0243,76,3,338.3669677611886,3,1,2,312,2.0,New Customers,1,-1.0037045356676297,-0.5625511080791004,At Risk
CUST0244,70,3,352.09731845075845,3,1,2,312,2.0,New Customers,1,-0.9389257579164461,-0.6154574797392578,At Risk
CUST0245,52,7,1096.7728706156722,3,4,5,345,4.0,Loyal Customers,0,1.962843961175511,0.5750673037527012,VIP Customers
CUST0246,216,3,221.5551348924538,1,1,1,111,1.0,About to Sleep,1,-2.060707975646236,0.9234281654844145,At Risk
CUST0247,16,8,922.0231897436979,5,5,5,555,5.0,Champions,0,2.0615961310077036,0.05997524575630968,VIP Customers
CUST0248,30,3,324.5868256197667,4,1,2,412,2.3333333333333335,New Customers,1,-0.7728652518663469,-1.1152453300933765,At Risk
CUST0249,51,3,261.44991720509444,3,1,1,311,1.6666666666666667,New Customers,1,-1.0332620717968266,-0.9487048521845545,At Risk
CUST0250,111,5,381.67664410135274,2,3,2,232,2.3333333333333335,At Risk,1,-0.5376832071049438,0.1385841070348672,At Risk
CUST0251,33,6,427.84424806834863,4,4,2,442,3.3333333333333335,Promising,0,0.2931759688321367,-0.5926591517751969,VIP Customers
CUST0252,115,1,27.177460284634407,2,1,1,211,1.3333333333333333,About to Sleep,1,-2.4886748040443747,-0.7329167996874351,At Risk
CUST0253,6,8,955.6009570214635,5,5,5,555,5.0,Champions,0,2.1934372454197524,-0.014990043531955911,VIP Customers
CUST0254,179,6,587.6623764727125,1,4,4,144,3.0,At Risk,1,-0.18030989802610206,1.3049597568705067,At Risk
CUST0255,67,1,79.52551163997805,3,1,1,311,1.6666666666666667,New Customers,1,-2.0988148784608316,-1.2272011750562077,At Risk
CUST0256,160,3,212.9819898341254,1,1,1,111,1.0,About to Sleep,1,-1.7613718639309361,0.26071724199355767,At Risk
CUST0257,67,2,318.41218315226,3,1,2,312,2.0,New Customers,1,-1.281259793661353,-0.8120359906625154,At Risk
CUST0258,2,5,365.6941058965944,5,3,2,532,3.3333333333333335,Promising,1,0.0465260589473211,-1.1504650053426968,At Risk
CUST0259,65,4,418.3641301700987,3,2,2,322,2.3333333333333335,New Customers,1,-0.47834881153503755,-0.4717849401604534,At Risk
CUST0260,68,4,351.4496585912684,3,2,2,322,2.3333333333333335,New Customers,1,-0.6448121010680361,-0.5195212324261448,At Risk
CUST0261,157,5,546.9537200481541,1,3,3,133,2.3333333333333335,At Risk,1,-0.4302706523874559,0.8784491896088419,At Risk
CUST0262,95,6,337.0145528307797,2,4,2,242,2.6666666666666665,At Risk,1,-0.26222250896787896,0.017111818944538636,At Risk
CUST0263,73,4,357.8683511943365,3,2,2,322,2.3333333333333335,New Customers,1,-0.6589163928604718,-0.4533661789906169,At Risk
CUST0264,212,2,330.8545446241457,1,1,2,112,1.3333333333333333,About to Sleep,1,-2.078108943067427,0.8918586788728041,At Risk
CUST0265,17,6,710.8513385666992,5,4,4,544,4.333333333333333,Champions,0,1.0160481671840917,-0.42933033484239486,VIP Customers
CUST0266,4,5,660.2696278139545,5,3,4,534,4.0,Loyal Customers,0,0.6928596367832479,-0.7632339856992936,VIP Customers
CUST0267,46,5,490.86677080713525,3,3,3,333,3.0,Loyal Customers,1,0.07577046956645557,-0.48343793382235944,At Risk
CUST0268,67,6,556.2967150786842,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.38661430017165216,-0.03802978532293032,VIP Customers
CUST0269,105,3,312.17685906834697,2,1,2,212,1.6666666666666667,About to Sleep,1,-1.2271059106195723,-0.2572038792777285,At Risk
CUST0270,21,8,529.3272355590051,4,5,3,453,4.0,Loyal Customers,0,1.1563763580982749,-0.36696635976240927,VIP Customers
CUST0271,37,4,369.03942082027055,4,2,2,422,2.6666666666666665,New Customers,1,-0.4292387815092516,-0.8587839493690833,At Risk
CUST0272,47,5,941.5244544270028,3,3,5,335,3.6666666666666665,Loyal Customers,0,1.0762805651368752,0.08498390419452957,VIP Customers
CUST0273,15,9,1122.369038441038,5,5,5,555,5.0,Champions,0,2.79878704233793,0.4158791774365259,VIP Customers
CUST0274,17,7,845.6969654567318,5,4,5,545,4.666666666666667,Champions,0,1.6013076289573065,-0.14270538797253882,VIP Customers
CUST0275,163,2,354.79198052500806,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.7459951670883487,0.35082868118437843,At Risk
CUST0276,76,5,373.7086624771089,3,3,2,332,2.6666666666666665,Promising,1,-0.3564250415828125,-0.2788345239585193,At Risk
CUST0277,136,9,668.2694110683116,1,5,4,154,3.3333333333333335,At Risk,0,1.0967657375256028,1.2638927354478926,VIP Customers
CUST0278,11,6,791.6479607959815,5,4,5,545,4.666666666666667,Champions,0,1.2305678610124915,-0.3993779222135948,VIP Customers
CUST0279,182,3,186.8758088965223,1,1,1,111,1.0,About to Sleep,1,-1.944776146448048,0.48465328572162536,At Risk
CUST0280,83,3,423.7750224820695,2,1,2,212,1.6666666666666667,About to Sleep,1,-0.8528210635604005,-0.3755166108431459,At Risk
CUST0281,92,4,591.0871625057389,2,2,4,224,2.6666666666666665,About to Sleep,1,-0.24625653035367548,0.05602478159815388,At Risk
CUST0282,12,3,216.41007563938325,5,1,1,511,2.3333333333333335,New Customers,1,-0.9120269795274742,-1.4585048139591674,At Risk
CUST0283,3,8,676.4515204241471,5,5,4,554,4.666666666666667,Champions,0,1.587233060798128,-0.39480748370808805,VIP Customers
CUST0284,20,5,398.01542743135184,4,3,2,432,3.0,Promising,1,0.01632305104011066,-0.9009231002005245,At Risk
CUST0285,41,6,531.3858125715178,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.4788595823247022,-0.3715761519857125,VIP Customers
CUST0286,28,4,480.25237613514713,4,2,3,423,3.0,Potential Loyalists,1,-0.12974630846873897,-0.8261878270042289,At Risk
CUST0287,22,7,714.0297397940927,4,4,4,444,4.0,Champions,0,1.2788946832951404,-0.24715220418389913,VIP Customers
CUST0288,88,5,510.0684363407546,2,3,3,233,2.6666666666666665,At Risk,1,-0.1202156106121952,0.02937452243074998,At Risk
CUST0289,2,7,565.3203218227795,5,4,3,543,4.0,Loyal Customers,0,1.0606086291322494,-0.6637788003909422,VIP Customers
CUST0290,182,1,98.86195495941315,1,1,1,111,1.0,About to Sleep,1,-2.7096583817091884,0.1358615009264726,At Risk
CUST0291,34,5,546.5006950909476,4,3,3,433,3.3333333333333335,Loyal Customers,0,0.26823124168934537,-0.554443329935357,VIP Customers
CUST0292,68,2,155.75558626924783,3,1,1,311,1.6666666666666667,New Customers,1,-1.650115253940551,-1.0013493674239475,At Risk
CUST0293,116,3,385.0389773235096,2,1,2,212,1.6666666666666667,About to Sleep,1,-1.126982537145678,-0.039089659282129055,At Risk
CUST0294,55,5,538.1211776880014,3,3,3,333,3.0,Loyal Customers,0,0.13009292374281703,-0.32025139704174277,VIP Customers
CUST0295,31,6,694.4838750576455,4,4,4,444,4.0,Champions,0,0.8998846219771363,-0.2865221953053544,VIP Customers
CUST0296,52,7,574.0791191529106,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.7958096326677049,-0.0707084014912311,VIP Customers
CUST0297,51,1,148.4525140461452,3,1,1,311,1.6666666666666667,New Customers,1,-1.8539258416721776,-1.3283632181720015,At Risk
CUST0298,85,3,338.01320524344453,2,1,2,212,1.6666666666666667,About to Sleep,1,-1.05567829767925,-0.45818333292079555,At Risk
CUST0299,75,3,438.3146019949633,3,1,2,312,2.0,New Customers,1,-0.7748612946123453,-0.4507131640478255,At Risk
CUST0300,145,2,130.68501951434055,1,1,1,111,1.0,About to Sleep,1,-2.1439978233140007,-0.13565982269102542,At Risk
CUST0301,13,3,302.1363651265285,5,1,2,512,2.6666666666666665,New Customers,1,-0.7263103711783012,-1.3409470387940028,At Risk
CUST0302,15,7,786.6641085757034,5,4,5,545,4.666666666666667,Champions,0,1.4808773647851514,-0.23892904392889194,VIP Customers
CUST0303,85,5,583.1857740597832,2,3,3,233,2.6666666666666665,At Risk,1,0.06009700790262457,0.08477430836746842,At Risk
CUST0304,12,4,342.5370087801136,5,2,2,522,3.0,New Customers,1,-0.34623401200009174,-1.1826516059689232,At Risk
CUST0305,42,8,900.5331271930716,4,5,5,455,4.666666666666667,Champions,0,1.865749994727754,0.3361943230640173,VIP Customers
CUST0306,34,5,599.8906427065021,4,3,4,434,3.6666666666666665,Loyal Customers,0,0.3874366109714854,-0.48848131876173073,VIP Customers
CUST0307,7,5,552.5262937794946,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.435236497058243,-0.8614133670067147,VIP Customers
CUST0308,45,6,327.10062012367825,3,4,2,342,3.0,Promising,1,-2.618596004750822e-06,-0.5773857222552815,At Risk
CUST0309,1,2,348.7248588576721,5,1,2,512,2.6666666666666665,New Customers,1,-0.8382311141382971,-1.5431542295347658,At Risk
CUST0310,35,4,280.09568960799413,4,2,1,421,2.3333333333333335,New Customers,1,-0.6164519697981804,-0.9919617795654558,At Risk
CUST0311,109,6,401.70309970500864,2,4,2,242,2.6666666666666665,At Risk,1,-0.19740982022435974,0.2600627325687742,At Risk
CUST0312,158,3,171.23357630553733,1,1,1,111,1.0,About to Sleep,1,-1.843210622685251,0.18584810493939988,At Risk
CUST0313,53,7,633.8799406331896,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.9236416555172954,0.014819074212613371,VIP Customers
CUST0314,82,6,441.4371429258385,2,4,3,243,3.0,At Risk,1,0.044857310419849986,-0.0052613225493023845,At Risk
CUST0315,121,3,172.72382032873855,2,1,1,211,1.3333333333333333,About to Sleep,1,-1.6294605861773526,-0.24317507761322815,At Risk
CUST0316,88,2,75.51012637888005,2,1,1,211,1.3333333333333333,About to Sleep,1,-1.943023759490949,-0.8675910804446246,At Risk
CUST0317,80,3,180.26059712802137,2,1,1,211,1.3333333333333333,About to Sleep,1,-1.3794618684758906,-0.7113078416900156,At Risk
CUST0318,31,7,766.0048238401719,4,4,4,444,4.0,Champions,0,1.343757137787536,-0.07813338297848668,VIP Customers
CUST0319,163,1,275.33240624746435,1,1,1,111,1.0,About to Sleep,1,-2.207592494890331,0.13263188576346077,At Risk
CUST0320,212,3,311.7739099191344,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.8365253542840332,0.9883113884451509,At Risk
CUST0321,26,7,847.3165628628665,4,4,5,445,4.333333333333333,Champions,0,1.5537398480143771,-0.035899573536020676,VIP Customers
CUST0322,170,3,299.75348428581486,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.6245055001001523,0.48437118338724716,At Risk
CUST0323,58,2,180.8231615564732,3,1,1,311,1.6666666666666667,New Customers,1,-1.5372751055193115,-1.086828796625064,At Risk
CUST0324,43,5,663.8985822964136,3,3,4,334,3.3333333333333335,Loyal Customers,0,0.47916519013120096,-0.30459619055882536,VIP Customers
CUST0325,34,4,625.9146637419643,4,2,4,424,3.3333333333333335,Potential Loyalists,0,0.1613557332517905,-0.5763556395705237,VIP Customers
CUST0326,79,3,317.7683148782162,2,1,2,212,1.6666666666666667,About to Sleep,1,-1.0667570799607158,-0.5530653072959167,At Risk
CUST0327,25,7,709.4426340721794,4,4,4,444,4.0,Champions,0,1.2515916101544926,-0.2178845174856014,VIP Customers
CUST0328,74,5,896.7375371997035,3,3,5,335,3.6666666666666665,Loyal Customers,0,0.822731728126993,0.3440652535869208,VIP Customers
CUST0329,201,4,666.2905520089429,1,2,4,124,2.3333333333333335,About to Sleep,1,-0.6982415900990355,1.4182398480460996,At Risk
CUST0330,7,5,630.4627751129315,5,3,4,534,4.0,Loyal Customers,0,0.6092476630702564,-0.7651246969078597,VIP Customers
CUST0331,41,7,1086.485500001942,4,4,5,445,4.333333333333333,Champions,0,2.0024331409718603,0.4342626970354729,VIP Customers
CUST0332,82,3,309.2780408682265,2,1,2,212,1.6666666666666667,About to Sleep,1,-1.102774876339169,-0.5286198922373015,At Risk
CUST0333,149,2,122.91131625854109,1,1,1,111,1.0,About to Sleep,1,-2.1841028108731466,-0.09868411923886321,At Risk
CUST0334,36,7,842.4897064056956,4,4,5,445,4.333333333333333,Champions,0,1.4860917717046613,0.0745867826477571,VIP Customers
CUST0335,149,4,408.6551550729056,1,2,2,122,1.6666666666666667,About to Sleep,1,-0.9777427896593149,0.49439836173286067,At Risk
CUST0336,84,7,566.9884943680482,2,4,3,243,3.0,At Risk,0,0.5979909578333606,0.2931707324542512,VIP Customers
CUST0337,122,4,727.9801545222244,2,2,4,224,2.6666666666666665,About to Sleep,1,-0.11122437813439955,0.5745022870201345,At Risk
CUST0338,16,9,1066.4371540546108,5,5,5,555,5.0,Champions,0,2.668219112443557,0.35842164606556276,VIP Customers
CUST0339,138,5,550.8431312160739,1,3,3,133,2.3333333333333335,At Risk,1,-0.31353173323587,0.6619998017138633,At Risk
CUST0340,35,6,832.0302436386178,4,4,5,445,4.333333333333333,Champions,0,1.1842402042643383,-0.07000699742865264,VIP Customers
CUST0341,87,5,683.4869219291229,2,3,4,234,3.0,At Risk,0,0.27266824779417237,0.23198395687224638,VIP Customers
CUST0342,117,6,579.9362747510212,2,4,3,243,3.0,At Risk,0,0.15504003700288688,0.5734254417275146,VIP Customers
CUST0343,1,6,260.88657840009967,5,4,1,541,3.3333333333333335,Promising,1,0.1023916923654903,-1.1715708163036835,At Risk
CUST0344,19,4,450.7222397107068,5,2,3,523,3.3333333333333335,Potential Loyalists,1,-0.14449524179753157,-0.9674764489505834,At Risk
CUST0345,49,6,832.2772083032363,3,4,5,345,4.0,Loyal Customers,0,1.105172201089291,0.09332787318380649,VIP Customers
CUST0346,353,3,240.15857161604495,1,1,1,111,1.0,About to Sleep,1,-2.7983042988733087,2.541774838961536,At Risk
CUST0347,52,3,426.17414875829115,3,1,2,312,2.0,New Customers,1,-0.671164341587005,-0.7335469974168347,At Risk
CUST0348,62,6,641.371238984838,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.6049982953143701,0.008852855399796718,VIP Customers
CUST0349,123,4,637.9415419688567,2,2,4,224,2.6666666666666665,About to Sleep,1,-0.3179434433589981,0.474906703732669,At Risk
CUST0350,100,5,289.82222430982097,2,3,1,231,2.0,At Risk,1,-0.680211273208674,-0.10299465005254013,At Risk
CUST0351,112,3,449.70136137248556,2,1,3,213,2.0,About to Sleep,1,-0.9598604517096895,-0.005780749886326465,At Risk
CUST0352,4,2,367.123383018831,5,1,2,512,2.6666666666666665,New Customers,1,-0.8142134682903399,-1.4854883434956927,At Risk
CUST0353,244,4,435.5916992560409,1,2,2,122,1.6666666666666667,About to Sleep,1,-1.4578753027353302,1.633951136474789,At Risk
CUST0354,185,3,468.5518474051947,1,1,3,113,1.6666666666666667,About to Sleep,1,-1.33293074044818,0.867592282500664,At Risk
CUST0355,103,1,44.038289149114135,2,1,1,211,1.3333333333333333,About to Sleep,1,-2.382783908164005,-0.8518254335354138,At Risk
CUST0356,200,5,464.34814356387386,1,3,3,133,2.3333333333333335,At Risk,1,-0.8592519768078855,1.2771262006171846,At Risk
CUST0357,10,3,345.66562959155914,5,1,2,512,2.6666666666666665,New Customers,1,-0.6120599489403377,-1.322102614039502,At Risk
CUST0358,71,3,566.0746187295081,3,1,3,313,2.3333333333333335,New Customers,1,-0.4668591944726009,-0.33944862933085684,At Risk
CUST0359,73,2,148.15131037793475,3,1,1,311,1.6666666666666667,New Customers,1,-1.6955290564641328,-0.9525193582303492,At Risk
CUST0360,109,6,1056.49852661981,2,4,5,245,3.6666666666666665,At Risk,0,1.2645719601603622,1.0690469177117126,VIP Customers
CUST0361,170,4,579.6709183725304,1,2,3,123,2.0,About to Sleep,1,-0.7153397765371284,0.950228899620186,At Risk
CUST0362,189,4,494.79495528218064,1,2,3,123,2.0,About to Sleep,1,-1.0128998476088538,1.0666213277052914,At Risk
CUST0363,29,10,1241.987651977116,4,5,5,455,4.666666666666667,Champions,0,3.270429276852755,0.8467212629009846,VIP Customers
CUST0364,8,6,1083.799102398773,5,4,5,545,4.666666666666667,Champions,0,1.8999239538765718,-0.07336707812005183,VIP Customers
CUST0365,140,6,905.8873050740089,1,4,5,145,3.3333333333333335,At Risk,0,0.7519975591528951,1.2439647836544512,VIP Customers
CUST0366,19,7,555.0812605908532,5,4,3,543,4.0,Loyal Customers,0,0.9410668532900023,-0.4784642187357,VIP Customers
CUST0367,57,5,549.0904929630117,3,3,3,333,3.0,Loyal Customers,0,0.14321024826931328,-0.2834091042455319,VIP Customers
CUST0368,18,4,606.8373024668178,5,2,4,524,3.6666666666666665,Potential Loyalists,0,0.20975473512581122,-0.7862449821074446,VIP Customers
CUST0369,164,3,279.2361136080205,1,1,1,111,1.0,About to Sleep,1,-1.6361926575108732,0.38915256606294213,At Risk
CUST0370,114,4,307.59585847497505,2,2,2,222,2.0,About to Sleep,1,-1.0043324508161773,-0.038032376084038304,At Risk
CUST0371,101,4,271.0094980349767,2,2,1,221,1.6666666666666667,About to Sleep,1,-1.0120876288638343,-0.2346187241116305,At Risk
CUST0372,38,3,230.28493463684399,4,1,1,411,2.0,New Customers,1,-1.028912773625978,-1.1385932167204282,At Risk
CUST0373,197,3,224.2039655382377,1,1,1,111,1.0,About to Sleep,1,-1.9467389385767662,0.7054460698435479,At Risk
CUST0374,56,4,491.36421677540875,3,2,3,323,2.6666666666666665,New Customers,1,-0.2641753794243706,-0.48639990874752936,At Risk
